link_kost,nama_kost,alamat_kost_1,alamat_kost_2,latitude,longitude,jenis_kost,luas_kamar,fasilitas_gedung,sekitar_gedung,harga_mulai,area makan,area parkir,cctv,cleaning service,dapur,gym,kolam renang,laundry,lift,meja kompor,mesin cuci,microwave,rooftop,ruang santai / ruang tamu,tempat jemur pakaian,wifi,sekitar_gedung_mall,sekitar_gedung_supermarket,sekitar_gedung_akses kesehatan,sekitar_gedung_sekolah,sekitar_gedung_akses transportasi,kota,tipe_kamar,tipe_kamar (nama_kamar),tipe_kamar (luas_kamar),tipe_kamar (harga_kamar),tipe_kamar (spesifikasi_kamar),tipe_kamar (fasilitas_kamar),fasilitas_kamar_pemanas air,fasilitas_kamar_shower,fasilitas_kamar_bathtub,fasilitas_kamar_wastafel,fasilitas_kamar_balkon,fasilitas_kamar_ac,fasilitas_kamar_kursi,fasilitas_kamar_lemari,fasilitas_kamar_meja,fasilitas_kamar_sprei,fasilitas_kamar_tv,fasilitas_kamar_tv kabel,luas_kost,harga_kost_per_bulan,fasilitas_kamar_jumlah kasur,fasilitas_kamar_tipe kasur,kompor,kulkas,dispenser,fasilitas_kamar_jendela kearah luar,jenis_kost_campur,fasilitas_kamar_termasuk listrik,fasilitas_kamar_kamar mandi dalam,jakarta_check,total_fasilitas_kamar,total_fasilitas_gedung,total_fasilitas,fasilitas_kamar_tipe kasur (encoded),fasilitas_kamar_jumlah kasur (encoded),group_1,group_2,group_3,group_4
https://infokost.id/listing/kost-bu-mira-setiabudi/,Kost Bu Mira Setiabudi,"Jl. Karet Karya 1 No.7 RT.4/RW.7, Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920","KARET,           SETIA BUDI,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12920",-6.210778329742346,106.82740243206806,Kost Campur,0.0,"[' Area parkir', ' Dapur', ' Kulkas']","['Sekolah Menengah Atas Negeri 3 Jakarta Selatan', 'Universitas Negeri Jakarta Kampus E PGSD', 'Ditjen Migas', 'Menara Imperium', 'Plaza Festival Mall Kuningan']",2300000.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Jakarta Selatan,yes, Tipe A,9.0,2300000.0,"['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Pemanas air']","['AC', 'Kursi', 'Lemari', 'Meja']",1,1,0,0,0,1,1,1,1,0,0,0,9.0,2300000.0,1 bed,≥queen bed,0,1,0,1,1,0,1,1,8,5,13,3,1,11,0,2,1
https://infokost.id/listing/kos-wisma-jati-2/,Kos Wisma Jati,"Jl. Kayu Jati IV No.39, RT.11/RW.4, Rawamangun, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220","KAYU PUTIH,           PULO GADUNG,           KOTA JAKARTA TIMUR,           DKI JAKARTA           13220",-6.1885216360697175,106.88815759881716,Kost Campur,0.0,"[' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Wifi']","['Universitas Negeri Jakarta', 'Jakarta International Equestrian Park', 'Rumah Sakit Columbia Asia Pulomas', 'Gelanggang Olahraga Velodrome Rawamangun', 'Arion Mall']",1500000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Jakarta Timur,yes, Tipe A,11.16,1500000.0,"['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel']","['AC', 'Kursi', 'Lemari', 'Meja']",0,1,0,1,0,1,1,1,1,0,0,0,11.16,1500000.0,1 bed,long bed,1,1,1,1,1,0,1,1,8,9,17,1,1,14,1,2,0
https://infokost.id/listing/kost-petogogan/,Kost Petogogan,"Jl. Petogogan II No.21, RT.8/RW.6, Pulo, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12170","PULO,           KEBAYORAN BARU,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12170",-6.254775,106.795749,Kost Campur,0.0,"[' Area makan', ' Area parkir', ' Dapur', ' Kompor', ' Meja kompor', ' Ruang santai / ruang tamu', ' Tempat jemur pakaian']","['Apotek', 'Stasiun MRT Blok A', 'Polres Metro Jakarta Selatan', 'The Tribrata Darmawangsa Jakarta', 'PUSKESMAS KELURAHAN PULO']",1400000.0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,Jakarta Selatan,yes, Tipe A,8.0,1400000.0,"['1 Tempat tidur (90x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi luar, Shower']","['Lemari', 'Meja']",0,1,0,0,0,0,0,1,1,0,0,0,8.0,1400000.0,1 bed,single bed,1,0,0,0,1,0,0,1,3,8,11,0,1,9,2,1,0
https://infokost.id/listing/kost-pelangi-putri/,Kost Pelangi (Putri),"Jl. Cendrawasih I No.17, RT.9/RW.1, Kby. Lama Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240","KEBAYORAN LAMA SELATAN,           KEBAYORAN LAMA,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12240",-6.253535811264441,106.78014185704218,Kost Putri,0.0,"[' Area parkir', ' CCTV', ' Dispenser', ' Kompor', ' Kulkas', ' Wifi']","['Gandaria City', 'SPBU', 'RSUD Kebayoran Lama', 'RS Yadika Kebayoran Lama', 'Polsek Kebayoran Lama']",2200000.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Jakarta Selatan,yes, Pocket Lite Single Bed With Window,6.6,2200000.0,"['1 Tempat tidur (90x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']","['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei', 'TV']",1,1,0,1,0,1,1,1,1,1,1,0,6.6,2200000.0,1 bed,single bed,1,1,1,0,0,0,1,1,10,7,17,0,1,14,1,2,0
https://infokost.id/listing/w-one/,W One,"Jl. Kebon Kacang 42 No.18 RT.14/RW.8, Kb. Kacang Kecamatan Tanah Abang Kota Jakarta Pusat Daerah Khusus Ibukota Jakarta 10240","KEBON KACANG,           TANAH ABANG,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10240",-6.192144364258814,106.81900429764876,Kost Campur,0.0,[' Area parkir'],"['Stasiun MRT Bundaran HI', 'Plaza Indonesia', 'Grand Indonesia', 'Thamrin City', 'Pasar Tanah Abang']",2500000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Jakarta Pusat,yes, Tipe A,12.0,2500000.0,"['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']","['AC', 'Kursi', 'Lemari', 'Meja', 'TV Kabel']",1,1,0,1,0,1,1,1,1,0,0,1,12.0,2500000.0,1 bed,long bed,0,0,0,0,1,0,1,1,9,3,12,1,1,10,0,2,0
https://infokost.id/listing/homy-residence-depok/,Homy Residence Depok,"Gg. Al-Ichlas, Kukusan, Kecamatan Beji, Kota Depok, Jawa Barat 16425","KUKUSAN,           BEJI,           KOTA DEPOK,           JAWA BARAT           16425",-6.368816207516675,106.81953835725018,Kost Campur,0.0,"[' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Rooftop', ' Ruang santai / ruang tamu']","['Universitas Indonesia', 'Warung Makan', 'Coffe Shop']",1200000.0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Depok,yes, Basic,9.0,1200000.0,"['1 Tempat tidur (90x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower']","['Kursi', 'Lemari', 'Meja']",0,1,0,0,0,0,1,1,1,0,0,0,9.0,1200000.0,1 bed,single bed,0,0,0,1,1,0,1,0,6,6,12,0,1,11,0,2,0
https://infokost.id/listing/grand-tabing-jakarta/,Grand Tabing Jakarta,"Jl. Tabing No.128, RT.11/RW.7, Gn. Sahari Utara, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10720","GUNUNG SAHARI UTARA,           SAWAH BESAR,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10720",-6.150566589574509,106.8391694171918,Kost Campur,0.0,"[' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Ruang santai / ruang tamu']","['Jakarta International Expo', 'SPBU', 'Coffe Shop', 'Warung Makan', 'Stasiun Kemayoran', 'Stasiun Rajawali']",2000000.0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Jakarta Pusat,yes, Standard room lantai 1,10.0,2000000.0,"['1 Tempat tidur (160x200) 2 orang', 'Termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']","['AC', 'Kursi', 'Lemari', 'Meja', 'TV']",1,1,0,1,0,1,1,1,1,0,1,0,10.0,2000000.0,1 bed,≥queen bed,0,0,0,1,1,1,1,1,11,7,18,3,1,16,0,2,0
https://infokost.id/listing/grand-tabing-jakarta/,Grand Tabing Jakarta,"Jl. Tabing No.128, RT.11/RW.7, Gn. Sahari Utara, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10720","GUNUNG SAHARI UTARA,           SAWAH BESAR,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10720",-6.150566589574509,106.8391694171918,Kost Campur,0.0,"[' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Ruang santai / ruang tamu']","['Jakarta International Expo', 'SPBU', 'Coffe Shop', 'Warung Makan', 'Stasiun Kemayoran', 'Stasiun Rajawali']",2000000.0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Jakarta Pusat,yes, Standard room lantai 2 dan 3,10.0,2300000.0,"['1 Tempat tidur (160x200) 2 orang', 'Termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']","['AC', 'Kursi', 'Lemari', 'Meja', 'TV']",1,1,0,1,0,1,1,1,1,0,1,0,10.0,2300000.0,1 bed,≥queen bed,0,0,0,1,1,1,1,1,11,7,18,3,1,16,0,2,0
https://infokost.id/listing/3tranches-home-setiabudi/,3tranches Home Setiabudi,"Jl. Anggrek 3 No. 1, Karet, Setiabudi, RT.19/RW.2, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940","KARET KUNINGAN,           SETIA BUDI,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12940",-6.215935046694553,106.82910297847756,Kost Campur,0.0,"[' Area makan', ' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Rooftop', ' Tempat jemur pakaian', ' Wifi']","['Siloam Hospitals Semanggi', 'Stasiun MRT Bendungan Hilir', 'Universitas Katolik Indonesia Atma Jaya', 'Mal Ambasador', 'Kuningan City Mall']",2600000.0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,Jakarta Selatan,yes, Pocket Queen Bed With Window,8.06,2600000.0,"['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']","['AC', 'Kursi', 'Lemari', 'Meja', 'TV Kabel']",1,1,0,1,0,1,1,1,1,0,0,1,8.06,2600000.0,1 bed,≥queen bed,1,1,1,1,1,0,1,1,10,11,21,3,1,19,1,2,0
https://infokost.id/listing/kost-ibu-endang/,Kost Ibu Endang,"Komplek Bandara Mas blok V no 1. RT 08/RW 01. Kel. Selapajang Jaya, Kec. Neglasari. Tangerang, Banten.","SELAPAJANG JAYA,           NEGLASARI,           KOTA TANGERANG,           BANTEN           15127",-6.129667,106.629167,Kost Putra,0.0,"[' CCTV', ' Kompor', ' Kulkas', ' Microwave', ' Wifi']","['Bandar Udara Internasional Soekarno–Hatta', 'Stadion Mini Sepatan Timur', 'RSUP Dr. Sitanala']",900000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Tangerang,yes, AC,7.5,1200000.0,"['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi luar, Wastafel']","['AC', 'Lemari']",0,0,0,1,0,1,0,1,0,0,0,0,7.5,1200000.0,1 bed,long bed,1,1,0,1,0,0,0,0,4,5,9,1,1,8,1,0,0
https://infokost.id/listing/kost-ibu-endang/,Kost Ibu Endang,"Komplek Bandara Mas blok V no 1. RT 08/RW 01. Kel. Selapajang Jaya, Kec. Neglasari. Tangerang, Banten.","SELAPAJANG JAYA,           NEGLASARI,           KOTA TANGERANG,           BANTEN           15127",-6.129667,106.629167,Kost Putra,0.0,"[' CCTV', ' Kompor', ' Kulkas', ' Microwave', ' Wifi']","['Bandar Udara Internasional Soekarno–Hatta', 'Stadion Mini Sepatan Timur', 'RSUP Dr. Sitanala']",900000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Tangerang,yes, Non-AC,6.0,900000.0,"['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi luar, Wastafel']","['Kipas angin', 'Lemari']",0,0,0,1,0,0,0,1,0,0,0,0,6.0,900000.0,1 bed,long bed,1,1,0,1,0,0,0,0,3,5,8,1,1,7,1,0,0
https://infokost.id/listing/rumah-17/,Rumah 17,Jl. Dwijaya Raya no. 17 Radio Dalam Rt. 02 Rw. 015 Gandaria Utara Kebayoran Baru Jakarta Selatan 12140 DKI Jakarta,"GANDARIA UTARA,           KEBAYORAN BARU,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12140",-6.261243484231037,106.78837231300572,Kost Campur,0.0,"[' Area makan', ' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Laundry', ' Mesin cuci', ' Ruang santai / ruang tamu', ' Tempat jemur pakaian', ' Wifi']","['Masjid Raya Pondok Indah', 'Pondok Indah Mall', 'Stasiun MRT Haji Nawi', 'Pondok Indah Golf Course']",2300000.0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,Jakarta Selatan,yes, Single,9.0,2300000.0,"['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower']","['AC', 'Lemari', 'Meja']",0,1,0,0,0,1,0,1,1,0,0,0,9.0,2300000.0,1 bed,long bed,1,1,1,1,1,0,1,1,6,14,20,1,1,18,1,1,0
https://infokost.id/listing/namira-kost-executive/,Namira Kost Executive,"Namira Kost Executive, Jl. Duyung IV No.2, RT.11/RW.8, Rawamangun, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220","RAWAMANGUN,           PULO GADUNG,           KOTA JAKARTA TIMUR,           DKI JAKARTA           13220",-6.195269093184187,106.8951044862217,Kost Campur,0.0,"[' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Kulkas', ' Laundry', ' Ruang santai / ruang tamu', ' Wifi']","['Arion Mall', 'Gelanggang Olahraga Velodrome Rawamangun', 'Universitas Negeri Jakarta']",2250000.0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,Jakarta Timur,yes, Tipe A,9.0,2250000.0,"['1 Tempat tidur (100x200) 1 orang', 'Termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Pemanas air']","['AC', 'Kursi', 'Lemari', 'Meja']",1,1,0,0,0,1,1,1,1,0,0,0,9.0,2250000.0,1 bed,long bed,0,1,1,1,1,1,1,1,9,10,19,1,1,17,0,2,0
https://infokost.id/listing/kost-menteng-atas-no-19/,Kost Menteng Atas No. 19,"Jl. Menteng Atas No.19, RT.14/RW.9, Ps. Manggis, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12970","PASAR MANGGIS,           SETIA BUDI,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12970",-6.213621,106.840609,Kost Campur,0.0,"[' CCTV', ' Dapur', ' Kulkas', ' Laundry', ' Wifi']","['Kota Kasablanka', 'Epicentrum XXI', 'Plaza Festival Mall Kuningan', 'Stasiun Manggarai', 'Master in Management Faculty of Economics and Business UGM']",1400000.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,Jakarta Selatan,yes, Sharing Bathroom Small,7.0,1400000.0,"['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower']","['AC', 'Lemari', 'Meja']",0,1,0,0,0,1,0,1,1,0,0,0,7.0,1400000.0,1 bed,long bed,0,1,0,0,1,0,1,1,5,7,12,1,1,11,0,1,0
https://infokost.id/listing/kost-menteng-atas-no-19/,Kost Menteng Atas No. 19,"Jl. Menteng Atas No.19, RT.14/RW.9, Ps. Manggis, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12970","PASAR MANGGIS,           SETIA BUDI,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12970",-6.213621,106.840609,Kost Campur,0.0,"[' CCTV', ' Dapur', ' Kulkas', ' Laundry', ' Wifi']","['Kota Kasablanka', 'Epicentrum XXI', 'Plaza Festival Mall Kuningan', 'Stasiun Manggarai', 'Master in Management Faculty of Economics and Business UGM']",1400000.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,Jakarta Selatan,yes, Sharing Bathroom Large,9.0,1500000.0,"['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower']","['AC', 'Lemari', 'Meja']",0,1,0,0,0,1,0,1,1,0,0,0,9.0,1500000.0,1 bed,long bed,0,1,0,0,1,0,1,1,5,7,12,1,1,11,0,1,0
https://infokost.id/listing/hasta-kost/,Hasta Kost,"Jl. Gading Elok Timur II Blok BK2 No.18, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240","KELAPA GADING TIMUR,           KELAPA GADING,           KOTA JAKARTA UTARA,           DKI JAKARTA           14240",-6.168528,106.905306,Kost Campur,0.0,"[' Area parkir', ' Dapur', ' Kulkas', ' Laundry']","['Polsek Kelapa Gading', 'Puskesmas', 'RS Gading Pluit', 'Summarecon Mall Kelapa Gading']",1500000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,Jakarta Utara,yes, Tipe A,9.0,1500000.0,"['1 Tempat tidur (120x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Pemanas air']","['AC', 'Lemari', 'Meja', 'TV Kabel']",1,1,0,0,0,1,0,1,1,0,0,1,9.0,1500000.0,1 bed,double bed,0,1,0,0,1,0,1,1,7,6,13,2,1,12,0,1,0
https://infokost.id/listing/kost-khusus-putri-zahra-coblong-bandung-2/,Kost Khusus Putri Zahra Coblong Bandung,"Jl. Kanayakan Blk. A No.35, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135, Indonesia","DAGO,           COBLONG,           KOTA BANDUNG,           JAWA BARAT           40135",-6.87693712486376,107.61938203313358,Kost Putri,0.0,"[' Area parkir', ' CCTV', ' Dapur', ' Kulkas', ' Laundry', ' Ruang santai / ruang tamu', ' Wifi']","['Universitas Katolik Parahyangan', 'Dago Heritage 1917 Golf Course', 'Borma Dago', 'Politeknik Manufaktur Bandung']",2700000.0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,Bandung,yes, Standard Room,10.0,2700000.0,"['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']","['AC', 'Kursi', 'Lemari', 'Meja']",1,1,0,1,0,1,1,1,1,0,0,0,10.0,2700000.0,1 bed,long bed,0,1,0,1,0,0,1,0,9,7,16,1,1,14,0,2,1
https://infokost.id/listing/kost-g2-no-2e/,Kost G2 no 2E,"Jl. G2 No.2E, RT.3/RW.2, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","SLIPI,           PALMERAH,           KOTA JAKARTA BARAT,           DKI JAKARTA           11410",-6.191958701479099,106.80109897137665,Kost Campur,0.0,"[' CCTV', ' Laundry', ' Ruang santai / ruang tamu', ' Wifi']","['Rumah Sakit Pelni', 'Plaza Slipi Jaya', 'Polres Metro Jakarta Barat']",700000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,Jakarta Barat,yes, Standard Non AC,6.0,700000.0,"['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi luar, Shower']",['Lemari'],0,1,0,0,0,0,0,1,0,0,0,0,6.0,700000.0,1 bed,long bed,0,0,0,1,1,0,0,1,3,6,9,1,1,9,0,0,0
https://infokost.id/listing/kost-purnama-co-leaving-cilandak/,Kost Purnama Co Leaving Cilandak,"Jl. Purnama No.6, RT.12/RW.3, Cipete Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12410","CIPETE SELATAN,           CILANDAK,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12410",-6.274453949819112,106.80167097035256,Kost Campur,0.0,"[' Area makan', ' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Kulkas', ' Ruang santai / ruang tamu', ' Wifi']","['Stasiun MRT Cipete Raya', 'LOTTE Mart Fatmawati', 'ITC Fatmawati', 'Stasiun MRT Haji Nawi']",2500000.0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,Jakarta Selatan,yes, Tipe A,12.0,2500000.0,"['1 Tempat tidur (120x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel']","['AC', 'Kursi', 'Lemari', 'Meja']",0,1,0,1,0,1,1,1,1,0,0,0,12.0,2500000.0,1 bed,double bed,0,1,1,1,1,0,1,1,8,10,18,2,1,16,0,2,1
https://infokost.id/listing/kost-pasar-baru-154/,Kost Pasar Baru 154,"Metro atom plaza, Jl. Ps. Baru No.154, RT.1/RW.3, Pasar Baru, Sawah Besar, Central Jakarta City, Jakarta 10710","PASAR BARU,           SAWAH BESAR,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10710",-6.160945762589708,106.83371019605455,Kost Campur,0.0,"[' Area makan', ' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Kulkas', ' Laundry', ' Microwave', ' Ruang santai / ruang tamu', ' Wifi']","['Stasiun Kemayoran', 'Stasiun Sawah Besar', 'Monas', 'Metro Atom Plaza']",1700000.0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,Jakarta Pusat,yes, Tipe A,8.0,1700000.0,"['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', 'Kamar mandi luar, Shower, Wastafel, Pemanas air']","['AC', 'Kursi', 'Lemari', 'Meja']",1,1,0,1,0,1,1,1,1,0,0,0,8.0,1700000.0,1 bed,≥queen bed,0,1,1,0,1,0,0,1,7,12,19,3,1,17,0,2,0
https://infokost.id/listing/rukita-edelweis-studento-bsd/,Rukita Edelweis Studento BSD,"Perumahan Foresta, Cluster Studento Blok L22 No 10. BSD. Pagedangan. Tangerang","PAGEDANGAN,           PAGEDANGAN,           KABUPATEN TANGERANG,           BANTEN           15339",-6.2950386,106.6399783,Kost Campur,0.0,"[' Area makan', ' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Laundry', ' Meja kompor', ' Mesin cuci', ' Ruang santai / ruang tamu', ' Tempat jemur pakaian', ' Wifi']","['\xa0\xa0Supermarket', '\xa0\xa0Sekolah', '\xa0\xa0Rumah Sakit', '\xa0\xa0Rumah Makan', '\xa0\xa0Mall', '\xa0\xa0Kampus', '\xa0\xa0Halte Bus']",2500000.0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,Tangerang,yes, Regular Single A,10.7,2600000.0,"['1 Tempat tidur (120x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Pemanas air']","['AC', 'Kursi', 'Lemari', 'Meja']",1,1,0,0,0,1,1,1,1,0,0,0,10.7,2600000.0,1 bed,double bed,1,1,1,0,1,0,1,0,7,14,21,2,1,18,2,2,2
https://infokost.id/listing/rukita-edelweis-studento-bsd/,Rukita Edelweis Studento BSD,"Perumahan Foresta, Cluster Studento Blok L22 No 10. BSD. Pagedangan. Tangerang","PAGEDANGAN,           PAGEDANGAN,           KABUPATEN TANGERANG,           BANTEN           15339",-6.2950386,106.6399783,Kost Campur,0.0,"[' Area makan', ' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Laundry', ' Meja kompor', ' Mesin cuci', ' Ruang santai / ruang tamu', ' Tempat jemur pakaian', ' Wifi']","['\xa0\xa0Supermarket', '\xa0\xa0Sekolah', '\xa0\xa0Rumah Sakit', '\xa0\xa0Rumah Makan', '\xa0\xa0Mall', '\xa0\xa0Kampus', '\xa0\xa0Halte Bus']",2500000.0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,Tangerang,yes, Regular Single B,10.7,2600000.0,"['1 Tempat tidur (120x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Pemanas air']","['AC', 'Kursi', 'Lemari', 'Meja']",1,1,0,0,0,1,1,1,1,0,0,0,10.7,2600000.0,1 bed,double bed,1,1,1,1,1,0,1,0,8,14,22,2,1,19,2,2,2
https://infokost.id/listing/rukita-edelweis-studento-bsd/,Rukita Edelweis Studento BSD,"Perumahan Foresta, Cluster Studento Blok L22 No 10. BSD. Pagedangan. Tangerang","PAGEDANGAN,           PAGEDANGAN,           KABUPATEN TANGERANG,           BANTEN           15339",-6.2950386,106.6399783,Kost Campur,0.0,"[' Area makan', ' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Laundry', ' Meja kompor', ' Mesin cuci', ' Ruang santai / ruang tamu', ' Tempat jemur pakaian', ' Wifi']","['\xa0\xa0Supermarket', '\xa0\xa0Sekolah', '\xa0\xa0Rumah Sakit', '\xa0\xa0Rumah Makan', '\xa0\xa0Mall', '\xa0\xa0Kampus', '\xa0\xa0Halte Bus']",2500000.0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,Tangerang,yes, Regular Single C,10.7,2500000.0,"['1 Tempat tidur (120x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Pemanas air']","['AC', 'Kursi', 'Lemari', 'Meja']",1,1,0,0,0,1,1,1,1,0,0,0,10.7,2500000.0,1 bed,double bed,1,1,1,0,1,0,1,0,7,14,21,2,1,18,2,2,2
